1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
3B5X000000000000,3,注射,B,脳脊髄腔内注射,5,頓用指示型,体の状態に応じて脳脊髄腔内注射,,20220725,99999999,1,1,0,0,0,1,カラダノジョウタイニオウジテノウセキズイクウナイチュウシャ,900
3B6X000000000000,3,注射,B,脳脊髄腔内注射,6,生活リズム型,１日○回決まった時間帯に脳脊髄腔内注射,,20220725,99999999,1,0,1,0,0,1,１ニチマルカイキマッタジカンタイニノウセキズイクウナイチュウシャ,900
3B7X000000000000,3,注射,B,脳脊髄腔内注射,7,回数のみ指定型,１日○回　脳脊髄腔内注射,,20220725,99999999,1,0,0,0,0,1,１ニチマルカイ　ノウセキズイクウナイチュウシャ,900
3B8X000000000000,3,注射,B,脳脊髄腔内注射,8,時間間隔指定型,○～○時間毎に脳脊髄腔内注射,,20220725,99999999,1,0,0,0,1,1,マル～マルジカンゴトニノウセキズイクウナイチュウシャ,900
3C1X000000000000,3,注射,C,脊髄内注射,1,食事ベース型,１日○回食事のタイミングで脊髄内注射,,20220725,99999999,1,0,1,0,0,1,１ニチマルカイショクジノタイミングデセキズイナイチュウシャ,900
3C2X000000000000,3,注射,C,脊髄内注射,2,回数指定（等間隔）型,１日○回等間隔で脊髄内注射,,20220725,99999999,1,0,0,0,0,1,１ニチマルカイトウカンカクデセキズイナイチュウシャ,900
3C3X000000000000,3,注射,C,脊髄内注射,3,時刻指定型,１日○回決まった時刻に脊髄内注射,,20220725,99999999,1,0,0,1,0,1,１ニチマルカイキマッタジコクニセキズイナイチュウシャ,900
3C4X000000000000,3,注射,C,脊髄内注射,4,回数指定（イベント）型,１日○回育児等のイベントで脊髄内注射,,20220725,99999999,1,0,0,0,0,1,１ニチマルカイイクジトウノイベントデセキズイナイチュウシャ,900
3C5X000000000000,3,注射,C,脊髄内注射,5,頓用指示型,体の状態に応じて脊髄内注射,,20220725,99999999,1,1,0,0,0,1,カラダノジョウタイニオウジテセキズイナイチュウシャ,900
3C6X000000000000,3,注射,C,脊髄内注射,6,生活リズム型,１日○回決まった時間帯に脊髄内注射,,20220725,99999999,1,0,1,0,0,1,１ニチマルカイキマッタジカンタイニセキズイナイチュウシャ,900
3C7X000000000000,3,注射,C,脊髄内注射,7,回数のみ指定型,１日○回　脊髄内注射,,20220725,99999999,1,0,0,0,0,1,１ニチマルカイ　セキズイナイチュウシャ,900
3C8X000000000000,3,注射,C,脊髄内注射,8,時間間隔指定型,○～○時間毎に脊髄内注射,,20220725,99999999,1,0,0,0,1,1,マル～マルジカンゴトニセキズイナイチュウシャ,900
3D1X000000000000,3,注射,D,関節腔内注射,1,食事ベース型,１日○回食事のタイミングで関節腔内注射,,20220725,99999999,1,0,1,0,0,1,１ニチマルカイショクジノタイミングデカンセツクウナイチュウシャ,900
3D2X000000000000,3,注射,D,関節腔内注射,2,回数指定（等間隔）型,１日○回等間隔で関節腔内注射,,20220725,99999999,1,0,0,0,0,1,１ニチマルカイトウカンカクデカンセツクウナイチュウシャ,900
3D3X000000000000,3,注射,D,関節腔内注射,3,時刻指定型,１日○回決まった時刻に関節腔内注射,,20220725,99999999,1,0,0,1,0,1,１ニチマルカイキマッタジコクニカンセツクウナイチュウシャ,900
3D4X000000000000,3,注射,D,関節腔内注射,4,回数指定（イベント）型,１日○回育児等のイベントで関節腔内注射,,20220725,99999999,1,0,0,0,0,1,１ニチマルカイイクジトウノイベントデカンセツクウナイチュウシャ,900
3D5X000000000000,3,注射,D,関節腔内注射,5,頓用指示型,体の状態に応じて関節腔内注射,,20220725,99999999,1,1,0,0,0,1,カラダノジョウタイニオウジテカンセツクウナイチュウシャ,900
3D6X000000000000,3,注射,D,関節腔内注射,6,生活リズム型,１日○回決まった時間帯に関節腔内注射,,20220725,99999999,1,0,1,0,0,1,１ニチマルカイキマッタジカンタイニカンセツクウナイチュウシャ,900
3D7X000000000000,3,注射,D,関節腔内注射,7,回数のみ指定型,１日○回　関節腔内注射,,20220725,99999999,1,0,0,0,0,1,１ニチマルカイ　カンセツクウナイチュウシャ,900
3D8X000000000000,3,注射,D,関節腔内注射,8,時間間隔指定型,○～○時間毎に関節腔内注射,,20220725,99999999,1,0,0,0,1,1,マル～マルジカンゴトニカンセツクウナイチュウシャ,900
3E1X000000000000,3,注射,E,腱鞘内注射,1,食事ベース型,１日○回食事のタイミングで腱鞘内注射,,20220725,99999999,1,0,1,0,0,1,１ニチマルカイショクジノタイミングデケンショウナイチュウシャ,900
3E2X000000000000,3,注射,E,腱鞘内注射,2,回数指定（等間隔）型,１日○回等間隔で腱鞘内注射,,20220725,99999999,1,0,0,0,0,1,１ニチマルカイトウカンカクデケンショウナイチュウシャ,900
3E3X000000000000,3,注射,E,腱鞘内注射,3,時刻指定型,１日○回決まった時刻に腱鞘内注射,,20220725,99999999,1,0,0,1,0,1,１ニチマルカイキマッタジコクニケンショウナイチュウシャ,900
3E4X000000000000,3,注射,E,腱鞘内注射,4,回数指定（イベント）型,１日○回育児等のイベントで腱鞘内注射,,20220725,99999999,1,0,0,0,0,1,１ニチマルカイイクジトウノイベントデケンショウナイチュウシャ,900
3E5X000000000000,3,注射,E,腱鞘内注射,5,頓用指示型,体の状態に応じて腱鞘内注射,,20220725,99999999,1,1,0,0,0,1,カラダノジョウタイニオウジテケンショウナイチュウシャ,900
3E6X000000000000,3,注射,E,腱鞘内注射,6,生活リズム型,１日○回決まった時間帯に腱鞘内注射,,20220725,99999999,1,0,1,0,0,1,１ニチマルカイキマッタジカンタイニケンショウナイチュウシャ,900
3E7X000000000000,3,注射,E,腱鞘内注射,7,回数のみ指定型,１日○回　腱鞘内注射,,20220725,99999999,1,0,0,0,0,1,１ニチマルカイ　ケンショウナイチュウシャ,900
3E8X000000000000,3,注射,E,腱鞘内注射,8,時間間隔指定型,○～○時間毎に腱鞘内注射,,20220725,99999999,1,0,0,0,1,1,マル～マルジカンゴトニケンショウナイチュウシャ,900
3F1X000000000000,3,注射,F,腱鞘周囲注射,1,食事ベース型,１日○回食事のタイミングで腱鞘周囲注射,,20220725,99999999,1,0,1,0,0,1,１ニチマルカイショクジノタイミングデケンショウシュウイチュウシャ,900
3F2X000000000000,3,注射,F,腱鞘周囲注射,2,回数指定（等間隔）型,１日○回等間隔で腱鞘周囲注射,,20220725,99999999,1,0,0,0,0,1,１ニチマルカイトウカンカクデケンショウシュウイチュウシャ,900
3F3X000000000000,3,注射,F,腱鞘周囲注射,3,時刻指定型,１日○回決まった時刻に腱鞘周囲注射,,20220725,99999999,1,0,0,1,0,1,１ニチマルカイキマッタジコクニケンショウシュウイチュウシャ,900
3F4X000000000000,3,注射,F,腱鞘周囲注射,4,回数指定（イベント）型,１日○回育児等のイベントで腱鞘周囲注射,,20220725,99999999,1,0,0,0,0,1,１ニチマルカイイクジトウノイベントデケンショウシュウイチュウシャ,900
3F5X000000000000,3,注射,F,腱鞘周囲注射,5,頓用指示型,体の状態に応じて腱鞘周囲注射,,20220725,99999999,1,1,0,0,0,1,カラダノジョウタイニオウジテケンショウシュウイチュウシャ,900
3F6X000000000000,3,注射,F,腱鞘周囲注射,6,生活リズム型,１日○回決まった時間帯に腱鞘周囲注射,,20220725,99999999,1,0,1,0,0,1,１ニチマルカイキマッタジカンタイニケンショウシュウイチュウシャ,900
3F7X000000000000,3,注射,F,腱鞘周囲注射,7,回数のみ指定型,１日○回　腱鞘周囲注射,,20220725,99999999,1,0,0,0,0,1,１ニチマルカイ　ケンショウシュウイチュウシャ,900
3F8X000000000000,3,注射,F,腱鞘周囲注射,8,時間間隔指定型,○～○時間毎に腱鞘周囲注射,,20220725,99999999,1,0,0,0,1,1,マル～マルジカンゴトニケンショウシュウイチュウシャ,900
3G1X000000000000,3,注射,G,硝子体内注射,1,食事ベース型,１日○回食事のタイミングで硝子体内注射,,20220725,99999999,1,0,1,0,0,1,１ニチマルカイショクジノタイミングデショウシタイナイチュウシャ,900
3G2X000000000000,3,注射,G,硝子体内注射,2,回数指定（等間隔）型,１日○回等間隔で硝子体内注射,,20220725,99999999,1,0,0,0,0,1,１ニチマルカイトウカンカクデショウシタイナイチュウシャ,900
3G3X000000000000,3,注射,G,硝子体内注射,3,時刻指定型,１日○回決まった時刻に硝子体内注射,,20220725,99999999,1,0,0,1,0,1,１ニチマルカイキマッタジコクニショウシタイナイチュウシャ,900
3G4X000000000000,3,注射,G,硝子体内注射,4,回数指定（イベント）型,１日○回育児等のイベントで硝子体内注射,,20220725,99999999,1,0,0,0,0,1,１ニチマルカイイクジトウノイベントデショウシタイナイチュウシャ,900
3G5X000000000000,3,注射,G,硝子体内注射,5,頓用指示型,体の状態に応じて硝子体内注射,,20220725,99999999,1,1,0,0,0,1,カラダノジョウタイニオウジテショウシタイナイチュウシャ,900
3G6X000000000000,3,注射,G,硝子体内注射,6,生活リズム型,１日○回決まった時間帯に硝子体内注射,,20220725,99999999,1,0,1,0,0,1,１ニチマルカイキマッタジカンタイニショウシタイナイチュウシャ,900
3G7X000000000000,3,注射,G,硝子体内注射,7,回数のみ指定型,１日○回　硝子体内注射,,20220725,99999999,1,0,0,0,0,1,１ニチマルカイ　ガラスタイナイチュウシャ,900
3G8X000000000000,3,注射,G,硝子体内注射,8,時間間隔指定型,○～○時間毎に硝子体内注射,,20220725,99999999,1,0,0,0,1,1,マル～マルジカンゴトニショウシタイナイチュウシャ,900
3H1X000000000000,3,注射,H,結膜下注射,1,食事ベース型,１日○回食事のタイミングで結膜下注射,,20220725,99999999,1,0,1,0,0,1,１ニチマルカイショクジノタイミングデケツマクシタチュウシャ,900
3H2X000000000000,3,注射,H,結膜下注射,2,回数指定（等間隔）型,１日○回等間隔で結膜下注射,,20220725,99999999,1,0,0,0,0,1,１ニチマルカイトウカンカクデケツマクシタチュウシャ,900
3H3X000000000000,3,注射,H,結膜下注射,3,時刻指定型,１日○回決まった時刻に結膜下注射,,20220725,99999999,1,0,0,1,0,1,１ニチマルカイキマッタジコクニケツマクシタチュウシャ,900
3H4X000000000000,3,注射,H,結膜下注射,4,回数指定（イベント）型,１日○回育児等のイベントで結膜下注射,,20220725,99999999,1,0,0,0,0,1,１ニチマルカイイクジトウノイベントデケツマクシタチュウシャ,900
3H5X000000000000,3,注射,H,結膜下注射,5,頓用指示型,体の状態に応じて結膜下注射,,20220725,99999999,1,1,0,0,0,1,カラダノジョウタイニオウジテケツマクシタチュウシャ,900
3H6X000000000000,3,注射,H,結膜下注射,6,生活リズム型,１日○回決まった時間帯に結膜下注射,,20220725,99999999,1,0,1,0,0,1,１ニチマルカイキマッタジカンタイニケツマクシタチュウシャ,900
3H7X000000000000,3,注射,H,結膜下注射,7,回数のみ指定型,１日○回　結膜下注射,,20220725,99999999,1,0,0,0,0,1,１ニチマルカイ　ケツマクシタチュウシャ,900
3H8X000000000000,3,注射,H,結膜下注射,8,時間間隔指定型,○～○時間毎に結膜下注射,,20220725,99999999,1,0,0,0,1,1,マル～マルジカンゴトニケツマクシタチュウシャ,900
3J1X000000000000,3,注射,J,テノン氏のう内注射,1,食事ベース型,１日○回食事のタイミングでテノン氏のう内注射,,20220725,99999999,1,0,1,0,0,1,１ニチマルカイショクジノタイミングデテノンシノウナイチュウシャ,900
3J2X000000000000,3,注射,J,テノン氏のう内注射,2,回数指定（等間隔）型,１日○回等間隔でテノン氏のう内注射,,20220725,99999999,1,0,0,0,0,1,１ニチマルカイトウカンカクデテノンシノウナイチュウシャ,900
3J3X000000000000,3,注射,J,テノン氏のう内注射,3,時刻指定型,１日○回決まった時刻にテノン氏のう内注射,,20220725,99999999,1,0,0,1,0,1,１ニチマルカイキマッタジコクニテノンシノウナイチュウシャ,900
3J4X000000000000,3,注射,J,テノン氏のう内注射,4,回数指定（イベント）型,１日○回育児等のイベントでテノン氏のう内注射,,20220725,99999999,1,0,0,0,0,1,１ニチマルカイイクジトウノイベントデテノンシノウナイチュウシャ,900
3J5X000000000000,3,注射,J,テノン氏のう内注射,5,頓用指示型,体の状態に応じてテノン氏のう内注射,,20220725,99999999,1,1,0,0,0,1,カラダノジョウタイニオウジテテノンシノウナイチュウシャ,900
3J6X000000000000,3,注射,J,テノン氏のう内注射,6,生活リズム型,１日○回決まった時間帯にテノン氏のう内注射,,20220725,99999999,1,0,1,0,0,1,１ニチマルカイキマッタジカンタイニテノンシノウナイチュウシャ,900
3J7X000000000000,3,注射,J,テノン氏のう内注射,7,回数のみ指定型,１日○回　テノン氏のう内注射,,20220725,99999999,1,0,0,0,0,1,１ニチマルカイ　テノンシノウナイチュウシャ,900
3J8X000000000000,3,注射,J,テノン氏のう内注射,8,時間間隔指定型,○～○時間毎にテノン氏のう内注射,,20220725,99999999,1,0,0,0,1,1,マル～マルジカンゴトニテノンシノウナイチュウシャ,900
3K1X000000000000,3,注射,K,耳茸内注射,1,食事ベース型,１日○回食事のタイミングで耳茸内注射,,20220725,99999999,1,0,1,0,0,1,１ニチマルカイショクジノタイミングデミミキノコナイチュウシャ,900
3K2X000000000000,3,注射,K,耳茸内注射,2,回数指定（等間隔）型,１日○回等間隔で耳茸内注射,,20220725,99999999,1,0,0,0,0,1,１ニチマルカイトウカンカクデミミキノコナイチュウシャ,900
